time,Urban Maximum Temperature,Net Longwave Radiation,Net Solar Radiation,Total Precipitation,Snowfall,Water Vapor Mixing Ratio,Air Temperature,Zonal Wind,Meridional Wind,lat,lon,month,season,outlier_bool
2007-10-14,289.9337,7.3748307,35.770756,3.9373166e-08,-3.879088e-25,0.008633453,286.78882,0.63650835,4.736057,53.246075,357.5,10,Autumn,False
2007-10-15,288.8606,64.98798,93.326164,2.2686089e-09,0.0,0.0059862235,284.58054,4.697387,0.5055945,53.246075,357.5,10,Autumn,False
2007-10-16,287.2338,55.55897,75.30944,7.294803e-10,0.0,0.005328806,282.64987,2.8560777,2.380886,53.246075,357.5,10,Autumn,False
2007-10-17,287.5303,44.96823,71.59442,2.9401386e-08,7.2449706e-17,0.0056580044,283.79504,4.987329,3.2950733,53.246075,357.5,10,Autumn,False
2007-10-18,285.45105,70.81432,82.76178,6.4221006e-09,1.4949423e-17,0.004249852,281.44043,6.014301,2.2259047,53.246075,357.5,10,Autumn,False
2007-10-19,287.60202,30.098307,31.113678,2.8907229e-08,2.4861589e-20,0.0061239437,284.33667,4.9811954,5.3860927,53.246075,357.5,10,Autumn,False
2007-10-20,286.90945,19.18924,16.92557,6.603224e-08,1.5790334e-14,0.0065741926,283.82724,2.754243,4.823364,53.246075,357.5,10,Autumn,False
2007-10-21,285.81113,58.046204,64.645134,4.815324e-09,1.2243956e-20,0.0045693796,281.05344,1.8038721,0.80365884,53.246075,357.5,10,Autumn,False
2007-10-22,284.23846,62.33282,70.97231,7.619308e-10,5.191712e-22,0.004097798,279.27078,1.6933581,-0.9406387,53.246075,357.5,10,Autumn,False
2007-10-23,282.41956,48.261864,44.154446,1.0562919e-08,8.629378400000001e-16,0.0039701224,278.80612,2.1482928,-3.5058339,53.246075,357.5,10,Autumn,False
2007-10-24,284.243,92.146706,92.947876,6.431398e-10,0.0,0.0029742462,276.8444,1.3285785,1.2636945,53.246075,357.5,10,Autumn,True
2007-10-25,285.29233,49.506573,55.449406,5.5051498e-08,5.436798600000001e-22,0.0044324975,280.26498,-3.4967391,5.6636167,53.246075,357.5,10,Autumn,False
2007-10-26,286.74533,50.292297,67.89161,1.4321587e-08,5.965346e-21,0.005596693,282.69977,2.8039436,2.8143494,53.246075,357.5,10,Autumn,False
2007-10-27,285.4788,63.28411,59.896873,1.5448339e-09,6.6112016e-20,0.0047293394,281.30463,4.880877,-0.37055376,53.246075,357.5,10,Autumn,False
2007-10-28,283.81607,46.887154,46.14679,3.268466e-11,1.4165601999999998e-18,0.0044958843,280.1956,1.896926,-2.215647,53.246075,357.5,10,Autumn,False
2007-10-29,283.93527,43.989693,52.07076,9.4793375e-12,6.8208987e-18,0.003707521,280.21735,-1.0079823,-1.226015,53.246075,357.5,10,Autumn,False
2007-10-30,284.31186,26.525475,26.338055,1.3077981e-09,5.627415e-19,0.0047752545,280.85846,-1.5498904,-1.8791126,53.246075,357.5,10,Autumn,False
2007-10-31,284.00394,46.151703,46.935337,1.4262982e-09,1.7625654e-16,0.004377631,280.2209,-1.9971657,-2.4465437,53.246075,357.5,10,Autumn,False
2007-11-01,284.817,52.78682,45.811966,1.4386806e-09,1.7745363e-18,0.00449276,280.09436,-1.2648617,-3.2745917,53.246075,357.5,11,Autumn,False
2007-11-02,282.5799,26.509783,20.362368,1.1434371e-09,4.200828e-16,0.004405961,279.63846,2.1910534,-3.5500035,53.246075,357.5,11,Autumn,False
2007-11-03,283.3199,37.245148,36.839237,1.5364477e-09,1.9522583e-15,0.0039122743,279.84586,4.3149323,-3.5841162,53.246075,357.5,11,Autumn,False
2007-11-04,280.8183,25.62727,27.854172,2.0175723e-09,1.7834573e-15,0.003635192,278.53278,3.9094691,-3.5180643,53.246075,357.5,11,Autumn,False
2007-11-05,282.438,29.762533,30.81506,6.576671e-09,2.089184e-16,0.0049079414,279.44608,3.7082274,-0.11040962,53.246075,357.5,11,Autumn,False
2007-11-06,283.1888,18.963572,17.133507,1.0498545e-08,4.499728e-16,0.0055697565,280.76166,2.794463,-0.468373,53.246075,357.5,11,Autumn,False
